spambase 5 57 Class2 11015 3508 87,7531 12,2469 88,5817 93,8737 6,12633 5,63734
penbased 5 16 Global 10992 29323,9 99,8317 0,168304 95,1601 98,8097 1,19025 3,6936 0,169019 0,0913638 0,0825808 0 0 0
penbased 5 16 Class1 4572 2883 100 0 96,9379 99,9098 0,0901713 2,97463
penbased 5 16 Class2 4572 3031 99,3876 0,612423 92,2135 96,1679 3,83212 4,11199
penbased 5 16 Class3 4576 2766 99,5192 0,480769 97,2902 98,0617 1,93833 0,786713
penbased 5 16 Class4 4220 2672 99,8341 0,165877 98,1043 98,6654 1,3346 0,56872
penbased 5 16 Class5 4576 3639 99,9781 0,0218531 97,3776 99,5532 0,446828 2,18531
penbased 5 16 Class6 4220 3433 99,8815 0,118483 97,5355 98,9423 1,05769 1,4218
penbased 5 16 Class7 4224 2541 99,9053 0,094697 98,3902 99,9038 0,0961538 1,51515
penbased 5 16 Class8 4568 3232 99,8468 0,15324 96,6725 98,6595 1,34048 2,01401
penbased 5 16 Class9 4220 4018 100 0 84,9289 99,5556 0,444444 14,6919
penbased 5 16 Class10 4220 3755 100 0 91,7536 98,8764 1,1236 7,20379
ring 5 20 Global 7400 19600,8 98,9358 1,06419 57,0946 77,8515 22,1485 26,6622 0,109777 0,190516 0,185289 0 0 0
ring 5 20 Class1 14656 14441 98,6763 1,32369 16,321 35,3219 64,6781 53,7937
ring 5 20 Class2 14944 7144 99,1903 0,80969 97,0824 97,1344 2,86556 0,0535332
twonorm 5 20 Global 7400 26559,5 99,9392 0,0608108 45,1622 90,7905 9,20945 50,2568 0,127867 0,330022 0,323677 0 0 0
twonorm 5 20 Class1 14812 14744 99,9122 0,0877667 46,0978 90,6532 9,34679 49,1493
twonorm 5 20 Class2 14788 14757 99,9662 0,0338112 44,225 90,9344 9,06563 51,366
satimage 5 36 Global 6435 8053,5 75,8974 24,1026 64,4134 64,6747 35,3253 0,40404 0,185224 0,204468 0,199691 0 0 0
satimage 5 36 Class1 6132 2725 87,182 12,818 67,319 67,4951 32,5049 0,260926
satimage 5 36 Class2 2812 1686 98,4708 1,52916 93,0299 93,8307 6,1693 0,853485
satimage 5 36 Class3 5432 1970 80,0626 19,9374 70,8395 71,5242 28,4758 0,95729
satimage 5 36 Class4 2504 785 33,9058 66,0942 19,8083 19,84 80,16 0,159744
satimage 5 36 Class5 2828 674 48,8685 51,1315 12,5884 12,6241 87,3759 0,282885
satimage 5 36 Class6 0 0 -nan -nan -nan 0 100 -nan
satimage 5 36 Class7 6032 874 80,2553 19,7447 85,1459 85,1459 14,8541 0
texture 5 40 Global 5500 14706,9 97,9364 2,06364 87,7091 92,8764 7,1236 5,56364 0,196799 0,20639 0,202041 0 0 0
texture 5 40 Class1 2000 1373 94,35 5,65 81,8 83,8115 16,1885 2,4
texture 5 40 Class2 2000 1273 99,1 0,9 92,8 93,9271 6,07287 1,2
texture 5 40 Class3 2000 1133 97 3 93,8 97,3029 2,6971 3,6
texture 5 40 Class4 2000 1555 94,5 5,5 81,8 85,0312 14,9688 3,8
texture 5 40 Class5 2000 1608 97,15 2,85 78,6 87,1397 12,8603 9,8
texture 5 40 Class6 2000 1486 100 0 98,6 100 0 1,4
texture 5 40 Class7 2000 1514 98,8 1,2 93 95,8763 4,12371 3
texture 5 40 Class8 2000 1455 97,65 2,35 83 90,8096 9,19037 8,6
texture 5 40 Class9 2000 1230 99,6 0,4 98,8 99,3964 0,603622 0,6
texture 5 40 Class10 2000 1644 100 0 83,6 99,7613 0,238663 16,2
texture 5 40 Class11 2000 1796 99,15 0,85 79 88,3669 11,6331 10,6
letter 5 16 Global 20000 27410,4 83,005 16,995 73,275 73,3888 26,6112 0,155 0,3097 0,171191 0,157142 0 0 0
letter 5 16 Class1 3156 1280 90,1458 9,85425 89,2269 89,2269 10,7731 0
letter 5 16 Class2 3064 711 62,3695 37,6305 43,8642 43,8642 56,1358 0
letter 5 16 Class3 2944 1390 89,2323 10,7677 83,8315 83,9456 16,0544 0,13587
letter 5 16 Class4 3220 1199 76,9876 23,0124 64,472 64,472 35,528 0
letter 5 16 Class5 3072 895 74,4792 25,5208 53,6458 53,6458 46,3542 0
letter 5 16 Class6 3100 1336 80,3871 19,6129 66,4516 66,5375 33,4625 0,129032
letter 5 16 Class7 3092 1100 64,0039 35,9961 52,0052 52,0052 47,9948 0
letter 5 16 Class8 2936 1023 72,9905 27,0095 51,0899 51,0899 48,9101 0
