Database               Lab        #Cont        Global   #Ex            #Rules        #Train      #ErrorTrain  #Test      #TestWNC    #Error      %NC                  TrainTime      Nose           TestTime
=====================  parameter  experiment:  -nlabel       3         -LM             1         -IM           4         -Nit        -O          ./tresEtiquetas.csv  -saveFileRule  -saveFileRule  -saveFileRule
census                 7          9            Global   142521.000000  84651.500000   99.483663  0.516337     46.329312  96.594257   3.405743    52.037245            3.983645       0.000000       0.533807       0.000000  0.000000  0.000000
cleveland              7          13           Global      297.000000  265.700000    100.000000  0.000000      9.485142  77.333333   22.666667   87.170030            0.002089       0.000000       0.000287       0.000000  0.000000  0.000000
coil2000               7          2            Global     9822.000000  7455.300000    98.796353  1.203647     23.712066  92.253819   7.746181    74.302625            0.604648       0.000000       0.064752       0.000000  0.000000  0.000000
=====================  parameter  experiment:  -nlabel       7         -LM             1         -IM           4         -Nit        -O          ./tresEtiquetas.csv  -saveFileRule  -saveFileRule  -saveFileRule
abalone                7          7            Global     4174.000000  272.100000     35.271254  64.728746    18.831710  18.930188   81.069812   0.527062             0.027219       0.000000       0.002975       0.000000  0.000000  0.000000
adult                  7          6            Global    45222.000000  23543.900000   92.273672  7.726328     59.457771  80.759209   19.240791   26.376560            0.361486       0.000000       0.034873       0.000000  0.000000  0.000000
australian             7          7            Global      690.000000  571.600000     98.808374  1.191626     44.347826  82.547433   17.452567   46.376812            0.004536       0.000000       0.000707       0.000000  0.000000  0.000000
automobile             7          15           Global      159.000000  130.900000    100.000000  0.000000     33.571659  100.000000  0.000000    66.428341            0.002018       0.000000       0.003416       0.000000  0.000000  0.000000
banana                 7          2            Global     5300.000000  32.700000      80.603774  19.396226    86.226415  86.242644   13.757356   0.018868             0.020798       0.000000       0.000669       0.000000  0.000000  0.000000
bands                  7          19           Global      365.000000  328.500000    100.000000  0.000000      4.338888  75.000000   25.000000   95.147954            0.003596       0.000000       0.010100       0.000000  0.000000  0.000000
bupa                   7          6            Global      345.000000  186.200000     86.697495  13.302505    54.132827  60.370472   39.629528   10.087287            0.001562       0.000000       0.000155       0.000000  0.000000  0.000000
census                 7          9            Global   142521.000000  84651.500000   99.483663  0.516337     46.329312  96.594257   3.405743    52.037245            3.091863       0.000000       0.401892       0.000000  0.000000  0.000000
cleveland              7          13           Global      297.000000  265.700000    100.000000  0.000000      9.485142  77.333333   22.666667   87.170030            0.001924       0.000000       0.000264       0.000000  0.000000  0.000000
coil2000               7          2            Global     9822.000000  7455.300000    98.796353  1.203647     23.712066  92.253819   7.746181    74.302625            0.441933       0.000000       0.048926       0.000000  0.000000  0.000000
covtype_2_vs_1         7          10           Global   495141.000000  62615.400000   90.967306  9.032694     89.034553  89.064425   10.935575   0.033540             11.052301      0.000000       1.596718       0.000000  0.000000  0.000000
crx                    7          6            Global      653.000000  551.600000     99.013017  0.986983     30.787774  86.021696   13.978304   64.141041            0.006091       0.000000       0.000725       0.000000  0.000000  0.000000
heart                  7          5            Global      270.000000  241.300000    100.000000  0.000000      7.037037  80.833333   19.166667   91.851852            0.001728       0.000000       0.000230       0.000000  0.000000  0.000000
iris                   7          4            Global      150.000000  66.100000      98.000000  2.000000     92.000000  94.516484   5.483516    2.666667             0.000610       0.000000       0.000033       0.000000  0.000000  0.000000
letter                 7          16           Global    20000.000000  13086.400000   99.029445  0.970555     82.129699  88.471751   11.528249   7.170053             0.184018       0.000000       0.171276       0.000000  0.000000  0.000000
magic                  7          10           Global    19020.000000  4517.400000    86.471550  13.528450    80.294427  80.867921   19.132079   0.709779             0.124693       0.000000       0.026834       0.000000  0.000000  0.000000
newthyroid             7          5            Global      215.000000  67.400000      97.880989  2.119011     91.190476  94.666667   5.333333    3.701299             0.000899       0.000000       0.000057       0.000000  0.000000  0.000000
mammographic           7          1            Global      830.000000  183.100000     87.724389  12.275611    73.492354  81.040987   18.959013   9.398790             0.003033       0.000000       0.000139       0.000000  0.000000  0.000000
page-blocks            7          10           Global     5472.000000  292.400000     95.382552  4.617448     94.498993  94.880451   5.119549    0.401994             0.032474       0.000000       0.002914       0.000000  0.000000  0.000000
penbased               7          16           Global    10992.000000  9394.600000   100.000000  0.000000     77.493100  99.625283   0.374717    22.215792            0.099762       0.000000       0.121109       0.000000  0.000000  0.000000
phoneme                7          5            Global     5404.000000  471.100000     84.055011  15.944989    82.845656  82.922320   17.077680   0.092558             0.023746       0.000000       0.001504       0.000000  0.000000  0.000000
pima                   7          8            Global      768.000000  599.500000     96.961845  3.038155     60.962108  69.538402   30.461598   12.367326            0.006559       0.000000       0.001122       0.000000  0.000000  0.000000
ring                   7          20           Global     7400.000000  6612.400000   100.000000  0.000000     39.783784  97.190355   2.809645    59.067568            0.083668       0.000000       0.184424       0.000000  0.000000  0.000000
saheart                7          8            Global      462.000000  399.100000     99.398807  0.601193     46.757632  67.975576   32.024424   31.142461            0.003014       0.000000       0.001039       0.000000  0.000000  0.000000
satimage               7          36           Global     6435.000000  3237.300000    87.882240  12.117760    70.302962  73.847628   26.152372   4.802027             0.131338       0.000000       0.163932       0.000000  0.000000  0.000000
segment                7          19           Global     2310.000000  1226.700000    98.095238  1.904762     88.571429  95.435082   4.564918    7.186147             0.025023       0.000000       0.012955       0.000000  0.000000  0.000000
shuttle                7          9            Global    57999.000000  85.500000      97.660688  2.339312     97.701682  97.715161   2.284839    0.013793             0.383886       0.000000       0.030427       0.000000  0.000000  0.000000
sonar                  7          60           Global      208.000000  187.200000    100.000000  0.000000      0.000000  0.000000    100.000000  100.000000           0.007140       0.000000       0.009505       0.000000  0.000000  0.000000
spambase               7          57           Global     4597.000000  2154.800000    93.979162  6.020838     75.767737  87.268230   12.731770   13.181965            0.132443       0.000000       0.048441       0.000000  0.000000  0.000000
texture                7          40           Global     5500.000000  4389.100000    99.781818  0.218182     75.309091  97.019580   2.980420    22.381818            0.122989       0.000000       0.168726       0.000000  0.000000  0.000000
thyroid                7          6            Global     7200.000000  1165.300000    94.867284  5.132716     91.402778  93.548275   6.451725    2.291667             0.062205       0.000000       0.005823       0.000000  0.000000  0.000000
twonorm                7          20           Global     7400.000000  6660.000000   100.000000  0.000000      0.256757  80.000000   20.000000   99.716216            0.080903       0.000000       0.209232       0.000000  0.000000  0.000000
vehicle                7          18           Global      846.000000  755.600000     99.894910  0.105090     29.067227  70.713995   29.286005   58.883754            0.009063       0.000000       0.017679       0.000000  0.000000  0.000000
vowel                  7          11           Global      990.000000  748.600000     99.809203  0.190797     92.727273  96.542031   3.457969    3.939394             0.008167       0.000000       0.003472       0.000000  0.000000  0.000000
winequality-red        7          11           Global     1599.000000  1028.200000    92.891403  7.108597     59.287736  62.268921   37.731079   4.752752             0.010429       0.000000       0.004824       0.000000  0.000000  0.000000
winequality-white      7          11           Global     4898.000000  2145.500000    80.558952  19.441048    54.328033  54.843471   45.156529   0.939193             0.032697       0.000000       0.008689       0.000000  0.000000  0.000000
=====================  parameter  experiment:  -nlabel       8         -LM             1         -IM           4         -Nit        -O          ./tresEtiquetas.csv  -saveFileRule  -saveFileRule  -saveFileRule
abalone                8          7            Global     4174.000000  354.200000     37.722936  62.277064    18.112457  18.185027   81.814973   0.407330             0.026481       0.000000       0.002969       0.000000  0.000000  0.000000
adult                  8          6            Global    45222.000000  24397.200000   92.529202  7.470798     57.664371  80.998482   19.001518   28.809018            0.398485       0.000000       0.050429       0.000000  0.000000  0.000000
australian             8          7            Global      690.000000  571.600000     98.566828  1.433172     37.246377  83.251889   16.748111   55.362319            0.006428       0.000000       0.001062       0.000000  0.000000  0.000000
automobile             8          15           Global      159.000000  130.000000    100.000000  0.000000     31.327583  100.000000  0.000000    68.672417            0.002262       0.000000       0.003713       0.000000  0.000000  0.000000
banana                 8          2            Global     5300.000000  41.700000      82.153040  17.846960    87.660377  87.693155   12.306845   0.037736             0.019759       0.000000       0.000771       0.000000  0.000000  0.000000
bands                  8          19           Global      365.000000  328.500000    100.000000  0.000000      1.148911  25.000000   75.000000   98.612994            0.004001       0.000000       0.009261       0.000000  0.000000  0.000000
bupa                   8          6            Global      345.000000  227.000000     91.530643  8.469357     52.328815  60.068985   39.931015   12.998102            0.001783       0.000000       0.000195       0.000000  0.000000  0.000000
census                 8          9            Global   142521.000000  86061.500000   99.568719  0.431281     45.571528  96.834764   3.165236    52.938867            3.449261       0.000000       0.505614       0.000000  0.000000  0.000000
cleveland              8          13           Global      297.000000  265.700000    100.000000  0.000000      8.117326  89.166667   10.833333   90.549341            0.002223       0.000000       0.000619       0.000000  0.000000  0.000000
coil2000               8          2            Global     9822.000000  7391.900000    98.700197  1.299803     24.292401  92.215554   7.784446    73.661222            0.528452       0.000000       0.058281       0.000000  0.000000  0.000000
covtype_2_vs_1         8          10           Global   495141.000000  74463.100000   92.099755  7.900245     89.739176  89.794844   10.205156   0.061992             13.507575      0.000000       1.803774       0.000000  0.000000  0.000000
crx                    8          6            Global      653.000000  553.300000     99.302454  0.697546     25.326627  83.505832   16.494168   69.770181            0.005005       0.000000       0.000716       0.000000  0.000000  0.000000
heart                  8          5            Global      270.000000  241.200000    100.000000  0.000000      6.296296  80.000000   20.000000   93.703704            0.002382       0.000000       0.000328       0.000000  0.000000  0.000000
iris                   8          4            Global      150.000000  77.800000      98.740741  1.259259     93.333333  96.000000   4.000000    2.666667             0.000706       0.000000       0.000037       0.000000  0.000000  0.000000
letter                 8          16           Global    20000.000000  14469.800000   99.669444  0.330556     77.499587  91.466287   8.533713    15.269824            0.259249       0.000000       0.331315       0.000000  0.000000  0.000000
magic                  8          10           Global    19020.000000  5449.100000    87.758500  12.241500    79.579390  80.561803   19.438197   1.219769             0.147795       0.000000       0.035915       0.000000  0.000000  0.000000
newthyroid             8          5            Global      215.000000  77.300000      97.002564  2.997436     90.259740  95.071429   4.928571    5.086580             0.001167       0.000000       0.000078       0.000000  0.000000  0.000000
mammographic           8          1            Global      830.000000  196.300000     88.487537  11.512463    74.346306  82.146608   17.853392   9.526523             0.005087       0.000000       0.000265       0.000000  0.000000  0.000000
page-blocks            8          10           Global     5472.000000  374.100000     95.707437  4.292563     94.097199  94.755949   5.244051    0.694398             0.042324       0.000000       0.004350       0.000000  0.000000  0.000000
penbased               8          16           Global    10992.000000  9644.900000   100.000000  0.000000     66.066385  99.725686   0.274314    33.751623            0.129859       0.000000       0.187015       0.000000  0.000000  0.000000
phoneme                8          5            Global     5404.000000  722.500000     87.223455  12.776545    84.362634  84.503453   15.496547   0.166530             0.031192       0.000000       0.002304       0.000000  0.000000  0.000000
pima                   8          8            Global      768.000000  645.600000     98.668951  1.331049     55.213909  69.581945   30.418055   20.448499            0.005080       0.000000       0.001101       0.000000  0.000000  0.000000
ring                   8          20           Global     7400.000000  6649.500000   100.000000  0.000000     21.905405  99.210197   0.789803    77.918919            0.101215       0.000000       0.230232       0.000000  0.000000  0.000000
saheart                8          8            Global      462.000000  408.400000     99.422729  0.577271     33.746531  66.629213   33.370787   49.366327            0.003976       0.000000       0.001958       0.000000  0.000000  0.000000
satimage               8          36           Global     6435.000000  3473.800000    94.005008  5.994992     73.535555  79.461913   20.538087   7.458635             0.150356       0.000000       0.175545       0.000000  0.000000  0.000000
segment                8          19           Global     2310.000000  1372.300000    99.316979  0.683021     86.839827  96.527378   3.472622    10.043290            0.030775       0.000000       0.017371       0.000000  0.000000  0.000000
shuttle                8          9            Global    57999.000000  118.600000     96.734810  3.265190     97.432717  97.452876   2.547124    0.020690             0.399468       0.000000       0.067840       0.000000  0.000000  0.000000
sonar                  8          60           Global      208.000000  187.200000    100.000000  0.000000      0.000000  0.000000    100.000000  100.000000           0.008267       0.000000       0.010774       0.000000  0.000000  0.000000
spambase               8          57           Global     4597.000000  2443.700000    95.294038  4.705962     71.721133  88.348200   11.651800   18.816378            0.163554       0.000000       0.062549       0.000000  0.000000  0.000000
texture                8          40           Global     5500.000000  4629.600000    99.981818  0.018182     66.745455  98.147000   1.853000    32.000000            0.157773       0.000000       0.193729       0.000000  0.000000  0.000000
thyroid                8          6            Global     7200.000000  1433.200000    95.134259  4.865741     90.944444  93.410696   6.589304    2.638889             0.073615       0.000000       0.007280       0.000000  0.000000  0.000000
twonorm                8          20           Global     7400.000000  6660.000000   100.000000  0.000000      0.013514  10.000000   90.000000   99.986486            0.103761       0.000000       0.261855       0.000000  0.000000  0.000000
vehicle                8          18           Global      846.000000  757.400000    100.000000  0.000000     19.862745  80.892373   19.107627   75.529412            0.010458       0.000000       0.023804       0.000000  0.000000  0.000000
vowel                  8          11           Global      990.000000  787.400000     99.910213  0.089787     91.919192  97.744969   2.255031    5.959596             0.009188       0.000000       0.004446       0.000000  0.000000  0.000000
winequality-red        8          11           Global     1599.000000  1116.900000    96.073933  3.926067     57.411557  63.099333   36.900667   9.005896             0.014807       0.000000       0.008377       0.000000  0.000000  0.000000
winequality-white      8          11           Global     4898.000000  2616.800000    87.738764  12.261236    57.820750  58.977588   41.022412   1.960060             0.042564       0.000000       0.012972       0.000000  0.000000  0.000000
=====================  parameter  experiment:  -nlabel       9         -LM             1         -IM           4         -Nit        -O          ./tresEtiquetas.csv  -saveFileRule  -saveFileRule  -saveFileRule
abalone                9          7            Global     4174.000000  466.500000     40.126724  59.873276    18.759366  18.845241   81.154759   0.479157             0.027296       0.000000       0.003648       0.000000  0.000000  0.000000
adult                  9          6            Global    45222.000000  26066.900000   93.414218  6.585782     54.774205  80.376669   19.623331   31.853976            0.408341       0.000000       0.052708       0.000000  0.000000  0.000000
australian             9          7            Global      690.000000  584.300000     98.840580  1.159420     33.768116  81.736218   18.263782   58.695652            0.004831       0.000000       0.000877       0.000000  0.000000  0.000000
automobile             9          15           Global      159.000000  129.300000    100.000000  0.000000     33.358800  100.000000  0.000000    66.641200            0.002170       0.000000       0.003490       0.000000  0.000000  0.000000
banana                 9          2            Global     5300.000000  52.300000      84.612159  15.387841    89.660377  89.677284   10.322716   0.018868             0.020001       0.000000       0.000804       0.000000  0.000000  0.000000
bands                  9          19           Global      365.000000  328.500000    100.000000  0.000000      0.879856  30.000000   70.000000   98.882049            0.004241       0.000000       0.009835       0.000000  0.000000  0.000000
bupa                   9          6            Global      345.000000  246.500000     94.750788  5.249212     50.953104  63.827659   36.172341   19.937381            0.002352       0.000000       0.000292       0.000000  0.000000  0.000000
census                 9          9            Global   142521.000000  86545.700000   99.596940  0.403060     44.500808  96.984706   3.015294    54.115537            3.384403       0.000000       0.494084       0.000000  0.000000  0.000000
cleveland              9          13           Global      297.000000  264.900000    100.000000  0.000000      5.036045  88.333333   11.666667   93.952460            0.002323       0.000000       0.000430       0.000000  0.000000  0.000000
coil2000               9          2            Global     9822.000000  7399.100000    98.719429  1.280571     24.149834  92.241921   7.758079    73.824145            0.556359       0.000000       0.060940       0.000000  0.000000  0.000000
covtype_2_vs_1         9          10           Global   495141.000000  91645.600000   93.781390  6.218610     90.978544  91.082295   8.917705    0.113911             13.411919      0.000000       1.787314       0.000000  0.000000  0.000000
crx                    9          6            Global      653.000000  559.800000     99.319462  0.680538     23.891835  84.960862   15.039138   71.937024            0.005292       0.000000       0.000749       0.000000  0.000000  0.000000
heart                  9          5            Global      270.000000  240.400000    100.000000  0.000000      3.703704  46.666667   53.333333   95.925926            0.001930       0.000000       0.000260       0.000000  0.000000  0.000000
iris                   9          4            Global      150.000000  91.000000      99.407407  0.592593     87.333333  97.080586   2.919414    10.000000            0.000901       0.000000       0.000053       0.000000  0.000000  0.000000
letter                 9          16           Global    20000.000000  14422.900000   99.659445  0.340555     64.235100  94.338898   5.661102    31.909784            0.257479       0.000000       0.396112       0.000000  0.000000  0.000000
magic                  9          10           Global    19020.000000  8277.100000    91.806286  8.193714     78.622503  80.340524   19.659476   2.139853             0.171975       0.000000       0.051181       0.000000  0.000000  0.000000
newthyroid             9          5            Global      215.000000  91.400000      97.312911  2.687089     87.056277  93.992481   6.007519    7.402597             0.001229       0.000000       0.000079       0.000000  0.000000  0.000000
mammographic           9          1            Global      830.000000  210.600000     88.755168  11.244832    72.866383  81.555170   18.444830   10.744713            0.005507       0.000000       0.000261       0.000000  0.000000  0.000000
page-blocks            9          10           Global     5472.000000  453.700000     96.001867  3.998133     94.225103  95.007123   4.992877    0.822335             0.045403       0.000000       0.004661       0.000000  0.000000  0.000000
penbased               9          16           Global    10992.000000  9774.800000   100.000000  0.000000     52.520146  99.776601   0.223399    47.361548            0.134271       0.000000       0.246578       0.000000  0.000000  0.000000
phoneme                9          5            Global     5404.000000  877.000000     88.136348  11.863652    84.159239  84.299579   15.700421   0.166598             0.028033       0.000000       0.001948       0.000000  0.000000  0.000000
pima                   9          8            Global      768.000000  671.600000     99.175338  0.824662     48.572918  70.507941   29.492059   31.009385            0.005104       0.000000       0.001455       0.000000  0.000000  0.000000
ring                   9          20           Global     7400.000000  6660.000000   100.000000  0.000000      8.027027  99.502012   0.497988    91.932432            0.111240       0.000000       0.255173       0.000000  0.000000  0.000000
saheart                9          8            Global      462.000000  412.600000     99.807576  0.192424     22.696577  67.724527   32.275473   66.470860            0.003015       0.000000       0.001697       0.000000  0.000000  0.000000
satimage               9          36           Global     6435.000000  4227.100000    95.246481  4.753519     70.722483  79.982257   20.017743   11.577795            0.155737       0.000000       0.179377       0.000000  0.000000  0.000000
segment                9          19           Global     2310.000000  1459.700000    99.066859  0.933141     83.722944  96.258786   3.741214    13.030303            0.030879       0.000000       0.021755       0.000000  0.000000  0.000000
shuttle                9          9            Global    57999.000000  125.400000     92.743362  7.256638     93.729205  93.758322   6.241678    0.031035             0.414711       0.000000       0.036357       0.000000  0.000000  0.000000
sonar                  9          60           Global      208.000000  187.200000    100.000000  0.000000      0.000000  0.000000    100.000000  100.000000           0.008836       0.000000       0.010966       0.000000  0.000000  0.000000
spambase               9          57           Global     4597.000000  2659.900000    97.053641  2.946359     67.261959  89.552052   10.447948   24.885195            0.160460       0.000000       0.073224       0.000000  0.000000  0.000000
texture                9          40           Global     5500.000000  4729.300000   100.000000  0.000000     56.254545  99.116986   0.883014    43.254545            0.163105       0.000000       0.215946       0.000000  0.000000  0.000000
thyroid                9          6            Global     7200.000000  1695.400000    95.435185  4.564815     89.986111  93.332173   6.667827    3.583333             0.074140       0.000000       0.007489       0.000000  0.000000  0.000000
twonorm                9          20           Global     7400.000000  6660.000000   100.000000  0.000000      0.000000  0.000000    100.000000  100.000000           0.109952       0.000000       0.263344       0.000000  0.000000  0.000000
vehicle                9          18           Global      846.000000  757.300000     99.894927  0.105073     11.113445  83.646714   16.353286   86.640056            0.009904       0.000000       0.024408       0.000000  0.000000  0.000000
vowel                  9          11           Global      990.000000  816.500000    100.000000  0.000000     85.656566  99.182847   0.817153    13.636364            0.009017       0.000000       0.007054       0.000000  0.000000  0.000000
winequality-red        9          11           Global     1599.000000  1154.900000    97.248258  2.751742     56.846305  65.935381   34.064619   13.758255            0.014901       0.000000       0.010256       0.000000  0.000000  0.000000
winequality-white      9          11           Global     4898.000000  2947.200000    92.255348  7.744652     59.065231  60.870240   39.129760   2.960477             0.043050       0.000000       0.014797       0.000000  0.000000  0.000000
